Root,Word,Count
كفر,وكفرهم,1
كفر,وبكفرهم,1
كفر,كفارة,1
كفر,والكفار,2
كفر,وكفرا,4
كفر,لكفرنا,1
كفر,فكفرته,1
كفر,كفرة,2
كفر,بكفرين,1
كفر,كفرون,15
كفر,كفرتم,6
كفر,الكفار,12
كفر,وكفروا,2
كفر,كفور,5
كفر,كفرنا,2
كفر,كفرت,1
كفر,ليكفروا,3
كفر,فكفرت,1
كفر,كفورا,7
كفر,فليكفر,1
كفر,اكفرت,1
كفر,سيكفرون,1
كفر,كفران,1
كفر,لكفور,2
كفر,الكافر,2
كفر,اكفر,2
كفر,لنكفرن,1
كفر,لكفرون,1
كفر,كفره,3
كفر,الكفور,1
كفر,كفرهم,2
كفر,فكفروا,3
كفر,بكفرك,1
كفر,ليكفر,1
كفر,فتكفرون,1
كفر,لاكفر,1
كفر,وكفرنا,1
كفر,لتكفرون,1
كفر,وكفرتم,1
كفر,اكفاركم,1
كفر,الكوافر,1
كفر,وكفرت,1
كفر,كافورا,1
كفر,اكفره,1
كفر,الكفرة,1
سوي,سوا,25
سوي,استوى,9
سوي,فسوىهن,1
سوي,سواۭ,1
سوي,تسوى,1
سوي,يستوى,12
سوي,يستون,3
سوي,يستويان,2
سوي,واستوت,1
سوي,تستوى,2
سوي,سويته,2
سوي,سوىك,1
سوي,ساوى,1
سوي,سويا,4
سوي,سوى,1
سوي,السوى,1
سوي,استويت,1
سوي,نسويكم,1
سوي,واستوى,1
سوي,سوىه,1
سوي,وسوا,1
سوي,لتستوا,1
سوي,استويتم,1
سوي,فاستوى,2
سوي,نسوى,1
سوي,فسوى,2
سوي,فسوىها,2
سوي,فسوىك,1
سوي,سوىها,1
نذر,انذرتهم,2
نذر,تنذرهم,2
نذر,ونذيرا,8
نذر,ومنذرين,4
نذر,نذرتم,1
نذر,نذر,1
نذر,نذرت,2
نذر,نذير,29
نذر,ونذير,1
نذر,لانذركم,1
نذر,وانذر,3
نذر,ولتنذر,1
نذر,وينذرونكم,2
نذر,لتنذر,5
نذر,لينذركم,2
نذر,ولينذروا,2
نذر,انذر,4
نذر,المنذرين,7
نذر,والنذر,1
نذر,منذر,5
نذر,النذير,2
نذر,انذروا,3
نذر,لينذر,4
نذر,وينذر,1
نذر,وانذرهم,2
نذر,وتنذر,2
نذر,انذركم,1
نذر,ينذرون,1
نذر,نذورهم,1
نذر,نذيرا,4
نذر,منذرون,1
نذر,تنذر,2
نذر,منذرين,3
نذر,انذرتكم,1
نذر,النذر,4
نذر,ونذر,6
نذر,بالنذر,4
نذر,انذرهم,1
نذر,فانذر,1
نذر,نذرا,1
نذر,انذرنكم,1
نذر,فانذرتكم,1
ختم,ختم,1
ختم,وختم,2
ختم,وخاتم,1
ختم,نختم,1
ختم,يختم,1
ختم,مختوم,1
ختم,ختمه,1
قلب,قلوبهم,65
قلب,قلوبكم,14
قلب,قلوبنا,6
قلب,قلبك,3
قلب,ينقلب,4
قلب,تقلب,3
قلب,قلبه,5
قلب,قلبى,1
قلب,فينقلبوا,1
قلب,انقلبتم,2
قلب,فتنقلبوا,2
قلب,قلوب,15
قلب,القلب,1
قلب,فانقلبوا,1
قلب,ونقلب,1
قلب,وانقلبوا,1
قلب,منقلبون,2
قلب,وقلبه,3
قلب,وقلبوا,1
قلب,انقلبوا,3
قلب,القلوب,6
قلب,تقلبهم,2
قلب,ونقلبهم,1
قلب,منقلبا,1
قلب,يقلب,2
قلب,انقلب,1
قلب,وقلوبهم,3
قلب,تتقلب,1
قلب,بقلب,3
قلب,وتقلبك,1
قلب,منقلب,1
قلب,ينقلبون,1
قلب,قلبها,1
قلب,تقلبون,1
قلب,قلبين,1
قلب,لقلوبكم,1
قلب,وقلوبهن,1
قلب,قلب,2
قلب,لمنقلبون,1
قلب,متقلبكم,1
قلب,قلوبكما,1
قلب,وينقلب,1
سمع,سمعهم,3
سمع,بسمعهم,1
سمع,يسمعون,20
سمع,واسمعوا,4
سمع,سمعنا,16
سمع,السميع,19
سمع,يسمع,7
سمع,سمعه,2
سمع,سميع,17
سمع,سمع,2
سمع,ولتسمعن,1
سمع,واسمع,3
سمع,مسمع,1
سمع,سميعۢا,3
سمع,سمعتم,1
سمع,سميعا,1
سمع,سمعون,4
سمع,سمعوا,6
سمع,يستمع,3
سمع,سمعكم,2
سمع,يسمعوا,2
سمع,فاستمعوا,2
سمع,تسمعون,2
سمع,لاسمعهم,1
سمع,اسمعهم,1
سمع,لسميع,2
سمع,السمع,11
سمع,يستمعون,6
سمع,تسمع,12
سمع,والسميع,1
سمع,سمعت,1
سمع,وسمعهم,1
سمع,سمعا,2
سمع,اسمع,2
سمع,فاستمع,1
سمع,استمعوه,1
سمع,سميعۢ,4
سمع,سمعتموه,2
سمع,مستمعون,1
سمع,تستمعون,1
سمع,يسمعونكم,1
سمع,يسمعها,2
سمع,وسمعنا,1
سمع,بمسمع,1
سمع,فاسمعون,1
سمع,تسمعوا,1
سمع,نسمع,2
سمع,واستمع,1
سمع,مستمعهم,1
سمع,استمع,1
سمع,للسمع,1
بصر,ابصرهم,9
بصر,يبصرون,11
بصر,وابصرهم,5
بصر,بصير,27
بصر,الابصر,9
بصر,بصيرا,15
بصر,وابصركم,1
بصر,والبصير,5
بصر,بصائر,4
بصر,ابصر,3
بصر,مبصرون,1
بصر,والابصر,7
بصر,مبصرا,3
بصر,بصيرة,2
بصر,ابصرنا,2
بصر,البصر,6
بصر,البصير,4
بصر,مبصرة,3
بصر,والبصر,1
بصر,وابصر,2
بصر,يبصر,1
بصر,بصرت,1
بصر,يبصروا,1
بصر,تبصرون,9
بصر,ابصرهن,1
بصر,بالابصر,1
بصر,فبصرت,1
بصر,مستبصرين,1
بصر,ابصركم,1
بصر,بصئر,1
بصر,بصره,1
بصر,وابصرا,1
بصر,تبصرة,1
بصر,فبصرك,1
بصر,بالبصر,1
بصر,فستبصر,1
بصر,ويبصرون,1
بصر,بابصرهم,1
بصر,يبصرونهم,1
بصر,ابصرها,1
غشو,غشوة,2
غشو,يغشى,8
غشو,غواش,1
غشو,تغشىها,1
غشو,يغشيكم,1
غشو,اغشيت,1
غشو,يستغشون,1
غشو,غشية,1
غشو,وتغشى,1
غشو,فغشيهم,1
غشو,غشيهم,2
غشو,يغشىه,1
غشو,يغشىهم,1
غشو,فاغشينهم,1
غشو,المغشى,1
غشو,فغشىها,1
غشو,غشى,1
غشو,واستغشوا,1
غشو,الغشية,1
غشو,يغشىها,1
عذب,عذاب,150
عذب,العذاب,85
عذب,والعذاب,1
عذب,ويعذب,6
عذب,بعذاب,12
عذب,فاعذبهم,1
عذب,عذابا,38
عذب,يعذبهم,6
عذب,بعذابكم,1
عذب,فيعذبهم,1
عذب,يعذبكم,4
عذب,يعذب,3
عذب,اعذبه,2
عذب,تعذبهم,2
عذب,وعذاب,4
عذب,عذابى,9
عذب,معذبهم,2
عذب,بعذابۭ,1
عذب,ليعذبهم,2
عذب,وعذب,1
عذب,نعذب,1
عذب,سنعذبهم,1
عذب,عذابه,3
عذب,ولعذاب,5
عذب,معذبين,1
عذب,معذبوها,1
عذب,تعذب,1
عذب,نعذبه,1
عذب,فيعذبه,2
عذب,بالعذاب,6
عذب,عذابهما,1
عذب,عذب,2
عذب,عذابها,2
عذب,بمعذبين,3
عذب,افبعذابنا,2
عذب,المعذبين,1
عذب,لاعذبنه,1
عذب,كعذاب,1
عذب,ليعذب,1
عذب,يعذبه,1
عذب,لعذبنا,1
عذب,يعذبنا,1
عذب,لعذبهم,1
عذب,وعذبنها,1
عذب,وعذابا,1
عظم,عظيم,49
عظم,العظيم,36
عظم,العظام,1
عظم,عظيما,21
عظم,بعظم,1
عظم,اعظم,2
عظم,عظما,4
عظم,العظم,3
عظم,يعظم,2
عظم,وعظما,5
عظم,عظيمۢا,1
عظم,ويعظم,1
عظم,واعظم,1
عظم,عظامه,1
أنس,الناس,182
أنس,اناس,4
أنس,للناس,51
أنس,بالناس,3
أنس,والناس,5
أنس,انستم,1
أنس,الانسن,58
أنس,الانس,6
أنس,والانس,9
أنس,للانسن,6
أنس,انسن,1
أنس,اناسۭ,1
أنس,انسيا,1
أنس,انست,3
أنس,تستانسوا,1
أنس,واناسى,1
أنس,انس,4
أنس,مستـنسين,1
قول,يقول,39
قول,قيل,34
قول,قالوا,250
قول,فيقولون,1
قول,قال,412
قول,فقال,27
قول,اقل,5
قول,قلنا,14
قول,وقلنا,6
قول,قلتم,9
قول,وقولوا,8
قول,قولا,19
قول,فقلنا,6
قول,يقولون,51
قول,وقالوا,61
قول,قل,297
قول,تقولون,6
قول,يقولا,1
قول,تقولوا,15
قول,وقالت,13
قول,قولهم,8
قول,وقال,85
قول,قولوا,2
قول,سيقول,4
قول,قوله,2
قول,قول,12
قول,فقل,18
قول,وقل,21
قول,قالت,29
قول,فقولوا,2
قول,ويقولون,28
قول,تقول,11
قول,وقيل,15
قول,ونقول,2
قول,وليقولوا,2
قول,ليقولن,15
قول,يقولوا,11
قول,القول,28
قول,قيلا,3
قول,فقالوا,18
قول,وقولهم,3
قول,ويقول,11
قول,فيقول,13
قول,قلت,5
قول,اقول,9
قول,قلته,1
قول,لقال,1
قول,نقول,8
قول,ليقولوا,1
قول,واقل,1
قول,قالا,2
قول,اتقولون,3
قول,لقلنا,1
قول,فسيقولون,4
قول,قولك,1
قول,قائل,3
قول,وقلن,2
قول,قلن,1
قول,بالقول,5
قول,لقالوا,3
قول,قولنا,1
قول,تقل,1
قول,لتقولون,1
قول,سيقولون,4
قول,تقولن,1
قول,وسنقول,1
قول,فقولى,1
قول,قولى,2
قول,فتقول,1
قول,فقولا,3
قول,يقل,1
قول,يقال,3
قول,قائلها,1
قول,وتقولون,1
قول,فيقولوا,2
قول,وقالا,1
قول,قولها,1
قول,لنقولن,1
قول,فقالت,1
قول,قالتا,2
قول,قولكم,2
قول,والقائلين,1
قول,ليقولون,4
قول,قالها,1
قول,وتقولوا,1
قول,وقيله,1
قول,وقول,1
قول,وتقول,1
قول,تقوله,1
قول,ويقولوا,1
قول,لقولهم,1
قول,لقول,3
قول,بقول,3
قول,الاقاويل,1
قول,فقلت,1
قول,وليقول,1
خدع,يخدعون,3
خدع,خدعهم,1
خدع,يخدعوك,1
نفس,انفسهم,72
نفس,انفسكم,38
نفس,نفس,47
نفس,نفسا,14
نفس,لانفسكم,6
نفس,نفسه,26
نفس,والانفس,1
نفس,بانفسهن,2
نفس,انفسهن,2
نفس,فلانفسكم,1
نفس,وانفسنا,1
نفس,وانفسكم,4
نفس,لنفس,3
نفس,لانفسهم,3
نفس,نفسك,9
نفس,وانفسهم,10
نفس,الانفس,5
نفس,نفسى,9
نفس,النفس,7
نفس,بالنفس,2
نفس,فلنفسه,4
نفس,بانفسهم,5
نفس,انفسنا,2
نفس,لنفسى,4
نفس,لنفسه,10
نفس,نفسها,2
نفس,بنفسك,1
نفس,نفوسكم,1
نفس,فلانفسهم,1
نفس,كنفس,1
نفس,النفوس,1
نفس,تنفس,1
نفس,فليتنافس,1
نفس,المتنفسون,1
نفس,ونفس,1
شعر,يشعرون,21
شعر,تشعرون,4
شعر,شعائر,1
شعر,المشعر,1
شعر,شعئر,3
شعر,يشعركم,1
شعر,واشعارها,1
شعر,يشعرن,1
شعر,شاعر,3
شعر,والشعرا,1
شعر,الشعر,1
شعر,لشاعر,1
شعر,الشعرى,1
مرض,مرض,12
مرض,مرضا,1
مرض,مريضا,3
مرض,مرضى,4
مرض,المرضى,1
مرض,المريض,2
مرض,مرضت,1
زيد,فزادهم,2
زيد,وسنزيد,1
زيد,وزاده,1
زيد,ازدادوا,2
زيد,ليزدادوا,2
زيد,ويزيدهم,5
زيد,وليزيدن,2
زيد,وزادكم,1
زيد,سنزيد,1
زيد,زادتهم,1
زيد,زيادة,1
زيد,زادوكم,1
زيد,زادته,1
زيد,فزادتهم,2
زيد,وزيادة,1
زيد,ويزدكم,1
زيد,تزيدوننى,1
زيد,زادوهم,1
زيد,ونزداد,1
زيد,تزداد,1
زيد,لازيدنكم,1
زيد,زدنهم,2
زيد,يزيدهم,2
زيد,يزيد,4
زيد,وزدنهم,1
زيد,وازدادوا,1
زيد,ويزيد,1
زيد,زدنى,1
زيد,وزادهم,1
زيد,زادهم,3
زيد,يزيدون,1
زيد,فزده,1
زيد,نزد,2
زيد,مزيد,2
زيد,يزدهم,1
زيد,يزده,1
زيد,تزد,2
زيد,فزادوهم,1
زيد,زد,1
زيد,ازيد,1
زيد,ويزداد,1
زيد,نزيدكم,1
ألم,اليم,52
ألم,اليما,14
ألم,تالمون,2
ألم,يالمون,1
ألم,الاليم,6
كون,كانوا,229
كون,كنتم,188
كون,وكنتم,8
كون,وكان,84
كون,فتكونا,2
كون,كانا,2
كون,تكونوا,21
كون,وكانوا,35
كون,لكنتم,1
كون,كونوا,9
كون,اكون,9
كون,كان,323
كون,كانت,28
كون,كن,11
كون,فيكون,10
كون,لتكونوا,2
كون,ويكون,3
كون,كنت,51
كون,تكونن,9
كون,يكون,35
كون,تكون,25
كون,يكن,32
كون,يكونا,1
كون,تكن,19
كون,ولتكن,1
كون,لكان,6
كون,مكان,14
كون,تك,7
كون,اكن,4
كون,فتكونون,1
كون,كنا,63
كون,فليكونوا,1
كون,نكن,4
كون,كانتا,3
كون,فتكون,7
كون,مكانا,9
كون,ونكون,3
كون,وكنت,4
كون,لنكونن,5
كون,وليكون,1
كون,لاكونن,1
كون,مكانتكم,4
كون,لكنا,3
كون,تكونا,2
كون,نكون,2
كون,مكانه,3
كون,وكن,3
كون,وكنا,16
كون,فكان,8
كون,يك,8
كون,يكونوا,13
كون,ولنكونن,1
كون,وكونوا,1
كون,اكان,1
كون,مكانكم,1
كون,وتكون,3
كون,لتكون,3
كون,وتكونوا,2
كون,وليكونا,1
كون,واكن,2
كون,فكانوا,5
كون,فكانت,5
كون,وكانت,4
كون,اك,1
كون,ليكونوا,2
كون,ويكونون,1
كون,كونى,1
كون,ليكون,3
كون,فكنتم,2
كون,فنكون,1
كون,لتكونن,2
كون,فتكن,1
كون,كنتن,2
كون,ليكونن,1
كون,مكانتهم,1
كون,لكنت,2
كون,فاكون,1
كون,ولتكونن,1
كون,ليكونا,1
كون,ولتكون,1
كون,يكونون,1
كون,سيكون,1
كون,نك,2
كذب,يكذبون,6
كذب,وكذبوا,10
كذب,كذبتم,2
كذب,كذبوا,43
كذب,الكذبين,10
كذب,الكذب,14
كذب,المكذبين,6
كذب,كذبوك,3
كذب,كذب,27
كذب,للكذب,2
كذب,كذبا,18
كذب,نكذب,2
كذب,لكذبون,9
كذب,يكذبونك,1
كذب,كذبت,16
كذب,وكذبتم,1
كذب,وكذب,5
كذب,فكذبوه,8
كذب,كذبين,3
كذب,مكذوب,1
كذب,فكذبت,2
كذب,الكذبون,3
كذب,فكذب,2
كذب,يكذبوك,3
كذب,كذبون,4
كذب,كذبوه,1
كذب,فكذبوهما,2
كذب,تكذبون,10
كذب,كذبوكم,1
كذب,يكذب,5
كذب,اكذبتم,1
كذب,تكذبوا,1
كذب,فكذبوا,2
كذب,كذاب,4
كذب,كذبه,1
كذب,للمكذبين,12
كذب,الكذاب,1
كذب,تكذبان,31
كذب,كاذبة,1
كذب,المكذبون,1
كذب,فكذبنا,1
كذب,مكذبين,1
كذب,والمكذبين,1
كذب,كذابا,1
كذب,تكذيب,1
كذب,يكذبك,1
كذب,كذبة,1
فسد,تفسدوا,4
فسد,المفسدون,1
فسد,ويفسدون,2
فسد,يفسد,1
فسد,مفسدين,5
فسد,ليفسد,1
فسد,الفساد,6
فسد,المفسد,1
فسد,لفسدت,2
فسد,بالمفسدين,2
فسد,فساد,1
فسد,فسادا,3
فسد,المفسدين,10
فسد,ليفسدوا,1
فسد,وفساد,1
فسد,لنفسد,1
فسد,يفسدون,3
فسد,لتفسدن,1
فسد,مفسدون,1
فسد,لفسدتا,1
فسد,افسدوها,1
فسد,كالمفسدين,1
أرض,الارض,287
أرض,والارض,157
أرض,ارض,4
أرض,ارضكم,3
أرض,يارض,1
أرض,ارضا,1
أرض,ارضنا,3
أرض,ارضى,1
أرض,ارضهم,1
أرض,وارضا,1
أرض,وارض,1
أرض,وللارض,1
صلح,مصلحون,2
صلح,الصلحت,61
صلح,صلحا,37
صلح,الصلحين,19
صلح,واصلحوا,6
صلح,فاصلح,1
صلح,اصلاح,1
صلح,المصلح,1
صلح,وتصلحوا,1
صلح,اصلحا,2
صلح,واصلحا,1
صلح,فالصلحت,1
صلح,والصلحين,2
صلح,اصلح,1
صلح,يصلحا,1
صلح,والصلح,1
صلح,تصلحوا,1
صلح,واصلح,8
صلح,اصلحها,2
صلح,يصلح,4
صلح,الصلحون,3
صلح,المصلحين,2
صلح,صلح,6
صلح,الاصلح,1
صلح,صلحين,4
صلح,بالصلحين,2
صلح,واصلحنا,1
صلح,يصلحون,2
صلح,الصلح,1
صلح,ويصلح,1
صلح,فاصلحوا,3
صلح,وصلح,1
سفه,السفها,5
سفه,سفه,1
سفه,سفيها,1
سفه,سفهۢا,1
سفه,سفاهة,2
سفه,سفيهنا,1
لقي,لقوا,2
لقي,فتلقى,2
لقي,ملقوا,3
لقي,تلقوا,1
لقي,ملقوه,1
لقي,التقتا,1
لقي,يلقون,3
لقي,لقوكم,1
لقي,تلقوه,1
لقي,سنلقى,2
لقي,التقى,3
لقي,والقوا,2
لقي,ويلقوا,1
لقي,القى,10
لقي,القىها,1
لقي,والقينا,4
لقي,بلقا,6
لقي,لقا,8
لقي,تلقا,2
لقي,فالقى,5
لقي,تلقى,2
لقي,الملقين,1
لقي,القوا,8
لقي,الق,2
لقي,والقى,4
لقي,ولقا,1
لقي,سالقى,1
لقي,لقيتم,3
لقي,التقيتم,1
لقي,يلقونه,2
لقي,لقانا,4
لقي,تلقائ,1
لقي,ملقون,2
لقي,والقوه,1
لقي,فالقوه,2
لقي,القىه,1
لقي,فالقوا,3
لقي,يلقىه,1
لقي,لقينا,1
لقي,لقيا,1
لقي,ولقائه,2
لقي,القها,1
لقي,فالقىها,1
لقي,فليلقه,1
لقي,والقيت,1
لقي,والق,2
لقي,وتتلقىهم,1
لقي,يلقى,6
لقي,تلقونه,1
لقي,يلق,1
لقي,ويلقون,1
لقي,لتلقى,1
لقي,فالقه,1
لقي,فالقيه,1
لقي,لقيه,1
لقي,يلقىها,3
لقي,بلقائ,1
لقي,ولقائ,1
لقي,لقائه,1
لقي,التلاق,1
لقي,يلقوا,3
لقي,يتلقى,1
لقي,المتلقيان,1
لقي,القيا,1
لقي,فالقياه,1
لقي,فالتقى,1
لقي,يلتقيان,1
لقي,تلقون,1
لقي,ملقيكم,1
لقي,ملق,1
لقي,ولقىهم,1
لقي,فالملقيت,1
لقي,والقت,1
لقي,فملقيه,1
خلو,خلوا,7
